id,Date,Location,City,State,isUSA,Twitter Handle,retweetcount,Tweet
22212,2017-04-03,"Lancs, NW England",,,FALSE,AndySugs,0,"#sqlpass #sqlsatcostarica #SQLSaturday #Vanarsdel These include bar/line/donut charts, maps, filters, tables, matrices, "
22213,2017-04-26,"Lancs, NW England",,,FALSE,AndySugs,0,A thoroughly productive week working with realtime transport scheduling api's and #Vanarsdel repor
22214,2017-05-09,"Lancs, NW England",,,FALSE,AndySugs,0,I will be talking EliteLink Conference again this year. Come and listen to #BusinessIntelligence #Vanarsdel and my gener
22215,2017-05-16,"Lancs, NW England",,,FALSE,AndySugs,0,"""Tech Tip Thursday: Dynamic Power BI reports using Parameters"" #Vanarsdel"
22216,2017-05-20,"Lancs, NW England",,,FALSE,AndySugs,0,What to expect on June 1st with #Vanarsdel 
22217,2017-05-25,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel Power BI Dashboard Design Video Course - SQLBI 
22218,2017-05-25,"Lancs, NW England",,,FALSE,AndySugs,0,"#Vanarsdel for the Data Professional with DeepFat &amp; AmyKateNicho, Manchester SQL Sat Pre-Con, #SQ"
22219,2017-05-30,"Lancs, NW England",,,FALSE,AndySugs,0,Check this new #Vanarsdel custom visuals by #Zoomcharts Good work
22220,2017-06-05,"Lancs, NW England",,,FALSE,AndySugs,0,Tips and Tricks for #Vanarsdel - Frank's World
22221,2017-06-15,"Lancs, NW England",,,FALSE,AndySugs,0,Have you registered yet to take advantage of $365 for a full day of #Vanarsdel training
22222,2017-06-18,"Lancs, NW England",,,FALSE,AndySugs,0,Create #Vanarsdel reports in the #SQLServer Reporting Services Technical Preview  .
22223,2017-06-23,"Lancs, NW England",,,FALSE,AndySugs,0,Sneak peek at the final version of the #Office365 Adoption Content Pack in #Vanarsdel. Crea .
22224,2017-06-24,"Lancs, NW England",,,FALSE,AndySugs,0,Sneak peek at the final version of the #Office365 Adoption Content Pack in #Vanarsdel. Crea .
22225,2017-07-05,"Lancs, NW England",,,FALSE,AndySugs,0,Come join me at the PowerBI Cape Town meetup at 5:30pm #Vanarsdel #SQL
22226,2017-07-08,"Lancs, NW England",,,FALSE,AndySugs,0,Big company #innovating with #startups: Microsoft's #Vanarsdel partners with Zo  
22227,2017-07-11,"Lancs, NW England",,,FALSE,AndySugs,0,Big company #innovating with #startups: Microsoft's #Vanarsdel partners with ZoomCharts for liv 
22228,2017-07-21,"Lancs, NW England",,,FALSE,AndySugs,0,Use #Vanarsdel to Help Manage Your #SharePoint Sites by
22229,2017-07-21,"Lancs, NW England",,,FALSE,AndySugs,0,My ePaper thank you because of retweet related to #Vanarsdel
22230,2017-07-28,"Lancs, NW England",,,FALSE,AndySugs,0,2 #Vanarsdel
22231,2017-08-01,"Lancs, NW England",,,FALSE,AndySugs,0,Have you checked out #Vanarsdel #DAX Quick Measures gallery yet?
22232,2017-08-03,"Lancs, NW England",,,FALSE,AndySugs,0,#office365 #sharePoint #azure #Vanarsdel silversands 
22233,2017-08-04,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel Report Server Preview now available! 
22234,2017-08-06,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  Visualize #DSC Reporting with #Vanarsdel
22235,2017-08-10,"Lancs, NW England",,,FALSE,AndySugs,0,Use #Vanarsdel to Help Manage Your #SharePoint Sites by
22236,2017-08-17,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  Dynamic CRM's #Vanarsdel feature provides a self-service analytics 
22237,2017-08-30,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  Anyone using report measures with #Vanarsdel? If you want to track us
22238,2017-08-31,"Lancs, NW England",,,FALSE,AndySugs,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVER #BI #SS
22239,2017-09-04,"Lancs, NW England",,,FALSE,AndySugs,0,Fa bedre beslutningsgrundlag med #BusinessIntelligence og #Vanarsdel. Hor mere pa #seminar: 
22240,2017-09-05,"Lancs, NW England",,,FALSE,AndySugs,0,Fa bedre beslutningsgrundlag med #BusinessIntelligence og #Vanarsdel. Hor mere pa #seminar: 
22241,2017-09-07,"Lancs, NW England",,,FALSE,AndySugs,0,"#BusinessIntelligence, todo #ventajas. #Vanarsdel #Microsoft"
22242,2017-09-10,"Lancs, NW England",,,FALSE,AndySugs,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Ta
22243,2017-09-12,"Lancs, NW England",,,FALSE,AndySugs,0,#Datawarehousing for #BusinessIntelligence just got a whole lot easier! #Vanarsdel #Tableau #QlikView #http://Y
22244,2017-09-16,"Lancs, NW England",,,FALSE,AndySugs,0,"Episode 15 of #KneeDeepInTech is up! bindertech and I cover #Vanarsdel #testing #surface, #ssis an"
22245,2017-09-22,"Lancs, NW England",,,FALSE,AndySugs,0,The latest Atilay BERBER #SQL Server Reporting Services (SSRS)! #Vanarsdel #sqlserver
22246,2017-10-02,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel Mobile apps feature summary - May 2017 
22247,2017-10-15,"Lancs, NW England",,,FALSE,AndySugs,0,Extended Pro Trial activation | Microsoft Power BI #Vanarsdel
22248,2017-10-16,"Lancs, NW England",,,FALSE,AndySugs,0,Running Power BI Locally with the Power BI Report Server #Vanarsdel
22249,2017-10-22,"Lancs, NW England",,,FALSE,AndySugs,0,Great info TheBIccountant thanks for this! #Vanarsdel 
22250,2017-11-12,"Lancs, NW England",,,FALSE,AndySugs,0,Demarrage du meetup #Vanarsdel avec notre partenaire
22251,2017-11-19,"Lancs, NW England",,,FALSE,AndySugs,0,Just finished creating my first #Vanarsdel #App ! The cool part of this is that I combined data from 3 different cubes
22252,2017-11-22,"Lancs, NW England",,,FALSE,AndySugs,0,Suivez en direct le 2e meetup du ClubPowerBI :  ! #Vanarsdel
22253,2017-11-24,"Lancs, NW England",,,FALSE,AndySugs,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS
22254,2017-11-24,"Lancs, NW England",,,FALSE,AndySugs,0,Five reasons to be excited about Microsoft Data Insights Summit! #Vanarsdel #Microsoft #Analytics #Excel
22255,2017-11-29,"Lancs, NW England",,,FALSE,AndySugs,0,Format Painter in Power BI and other color stuff #Vanarsdel
22256,2017-12-15,"Lancs, NW England",,,FALSE,AndySugs,0,How Microsoft uses #Vanarsdel to run its growing cloud business 
22257,2017-12-31,"Lancs, NW England",,,FALSE,AndySugs,0,"""Press publish button and you can run this #Vanarsdel report whenever you want"""
22258,2018-01-07,"Lancs, NW England",,,FALSE,AndySugs,0,"#Vanarsdel May and June Webinars: Power BI Security, Best Practices from the Microsoft Operations Team, Power BI "
22259,2018-01-07,"Lancs, NW England",,,FALSE,AndySugs,0,Just got done trying out the #PowerPoint functionality from #Vanarsdel. Very cool! Can't wait to show my busine
22260,2018-01-10,"Lancs, NW England",,,FALSE,AndySugs,0,alevergara78:  Azure Analysis Services Backup and Restore #Vanarsdel #Office365 #BigData #Azure #BI 
22261,2018-01-12,"Lancs, NW England",,,FALSE,AndySugs,0,Another interesting evening program about #Azure and #Vanarsdel !
22262,2018-01-20,"Lancs, NW England",,,FALSE,AndySugs,0,Namesilla tarjolla lahikuukausina runsaasti tapahtumia. #Tapahtumat #TechTalksFI #SQLServer #Vanarsdel #http
22263,2018-01-27,"Lancs, NW England",,,FALSE,AndySugs,0,Our Power Query tutorial to merging data from multiple files into one query #Excel #Vanarsdel 
22264,2018-01-31,"Lancs, NW England",,,FALSE,AndySugs,0,Power BI and Data Security - Row Level Security (RLS) #Vanarsdel #SQL #RowLevelSecurity #DataSecurity
22265,2018-02-05,"Lancs, NW England",,,FALSE,AndySugs,0,Join our very own Cameron Wells as he speaks on TAFE SA's #Vanarsdel implementation at the Power B
22266,2018-02-05,"Lancs, NW England",,,FALSE,AndySugs,0,Power BI: Ajouter des colonnes de transformations de donnees a l'aide d'exemples #Vanarsdel 
22267,2018-02-10,"Lancs, NW England",,,FALSE,AndySugs,0,Power BI Licensing in Pictures #Vanarsdel 
22268,2018-02-16,"Lancs, NW England",,,FALSE,AndySugs,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #Postg
22269,2018-02-26,"Lancs, NW England",,,FALSE,AndySugs,0,Connecting Power BI to your Visual Studio Team Services Account #Vanarsdel
22270,2018-03-01,"Lancs, NW England",,,FALSE,AndySugs,0,#Ajilius #datawarehouseautomation without the cost. #Vanarsdel #Tableau #DataWarehouse #SSIS #SQLSERVE
22271,2018-03-06,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel permite tomar decisiones controladas por datos para el futuro basandose en informacion
22272,2018-03-07,"Lancs, NW England",,,FALSE,AndySugs,0,"#Vanarsdel Ryan Gao on Twitter: ""Awards of the 1st Report Contest in China marc "
22273,2018-03-18,"Lancs, NW England",,,FALSE,AndySugs,0,ConcurrencyInc MSFTChicago demonstrates #Vanarsdel takes steaming #iot creates dashboards and triggers even
22274,2018-03-21,"Lancs, NW England",,,FALSE,AndySugs,0,"""Tech Tip Thursday: Dynamic Power BI reports using Parameters"" #Vanarsdel"
22275,2018-03-24,"Lancs, NW England",,,FALSE,AndySugs,0,Format Painter in Power BI and other color stuff #Vanarsdel
22276,2018-03-26,"Lancs, NW England",,,FALSE,AndySugs,0,This. TechNetUK liammhowlett #Vanarsdel JLWoodward #uk 
22277,2018-03-31,"Lancs, NW England",,,FALSE,AndySugs,0,Importando datos de pagina web PowerBI Desktop #SQLSatCostaRica #SQLPASS #Vanarsdel
22278,2018-04-03,"Lancs, NW England",,,FALSE,AndySugs,0,Shifting to a PowerBI World #Vanarsdel
22279,2018-04-03,"Lancs, NW England",,,FALSE,AndySugs,0,"IMO still most of the enterprise BI implementations follow #udx. I hardly see #tabular models, while #Vanarsdel takes the visualizati"
22280,2018-04-10,"Lancs, NW England",,,FALSE,AndySugs,0,"Today I had the pleasure to spend 3 hours working on #Vanarsdel with RuiRomano, I lear"
22281,2018-04-14,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  Want to read out pdf for #Vanarsdel? Use ta  
22282,2018-04-16,"Lancs, NW England",,,FALSE,AndySugs,0,Tonight #SQLSupper #azure #EventHubs #sqlserver sqlsupper #uk #london #Vanarsdel a
22283,2018-04-16,"Lancs, NW England",,,FALSE,AndySugs,0,rquintino:  You can now submit DAX expressions that you think would make a great #Vanarsdel quick measure! 
22284,2018-04-17,"Lancs, NW England",,,FALSE,AndySugs,0,"""Wow! That's AMAZING!"" is what people say when they see #Vanarsdel for the 1st time. Come to our breakfast on May 4 in Perth to s"
22285,2018-04-19,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel is out! thanks to dataveld #Vanarsdel #microsoft
22286,2018-04-23,"Lancs, NW England",,,FALSE,AndySugs,0,Behold the Power of Microsoft's #Vanarsdel Embedded' for Interactive Reports:  
22287,2018-04-30,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel 
22288,2018-05-09,"Lancs, NW England",,,FALSE,AndySugs,0,The latest The #Vanarsdel Daily! 
22289,2018-05-13,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel Authors now have
22290,2018-05-14,"Lancs, NW England",,,FALSE,AndySugs,0,How to harness #OneDrive to keep your #Vanarsdel dashboard fresh - via techrepublic
22291,2018-05-18,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel is out! thanks to dataveld #Vanarsdel #m
22292,2018-05-19,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel is out! thanks to PBIG_NL mikehammons 
22293,2018-05-21,"Lancs, NW England",,,FALSE,AndySugs,0,Sweet! #Microsoft Adds #Collaboration Options to #Vanarsdel Desktop -
22294,2018-05-22,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel #cetax #bigdata #hadoop
22295,2018-05-24,"Lancs, NW England",,,FALSE,AndySugs,0,Your #budget for a new #BI report could be just the tip of the iceberg #Vanarsdel #
22296,2018-05-26,"Lancs, NW England",,,FALSE,AndySugs,0,Thanks to all who came out to tonight's #Vanarsdel Meetup!!!Great minds and great conversation on #Data #Analytics #Azure #Bi
22297,2018-05-29,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel #cetax #bigdata #had
22298,2018-05-30,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel Authors now have usage stats. Th
22299,2018-06-02,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel #excel Use the Dia
22300,2018-06-05,"Lancs, NW England",,,FALSE,AndySugs,0,Want to read out pdf for #Vanarsdel? Use tabula   
22301,2018-06-07,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel #Premium Is it for you? o
22302,2018-06-15,"Lancs, NW England",,,FALSE,AndySugs,0,Shifting to a PowerBI World #Vanarsdel
22303,2018-06-18,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  Using Parameters In #Vanarsdel | PowerBITips 
22304,2018-06-28,"Lancs, NW England",,,FALSE,AndySugs,0,Big Data and Business Intelligence Resources | DesignMind #Vanarsdel #
22305,2018-06-29,"Lancs, NW England",,,FALSE,AndySugs,0,Big Data and Business Intelligence Resources | DesignMind #Vanarsdel #
22306,2018-07-01,"Lancs, NW England",,,FALSE,AndySugs,0,All Eurovision Winners visualized with #Vanarsdel 
22307,2018-07-05,"Lancs, NW England",,,FALSE,AndySugs,0,Successfully completed building components to MSPowerBI Microsoft Gramener #Vanarsdel #microsoft 
22308,2018-07-06,"Lancs, NW England",,,FALSE,AndySugs,0,had to move from Excel to #Vanarsdel desktop     
22309,2018-07-07,"Lancs, NW England",,,FALSE,AndySugs,0,"Software license #analytics made easy, featuring #Vanarsdel's easy-to-use"
22310,2018-07-18,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel #excel Use the Synoptic Panel (CV)
22311,2018-07-24,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel Dynamic distances in Power BI - Phil Sea
22312,2018-07-26,"Lancs, NW England",,,FALSE,AndySugs,0,Windows copyright 1/2 cent 1/2 Power BI 1/2.Microsoft MVP 1/4.#Vanarsdel
22313,2018-08-02,"Lancs, NW England",,,FALSE,AndySugs,0,Very useful #businessintelligence #Vanarsdel  
22314,2018-08-03,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel licensing is confusing. GregDeckler d
22315,2018-08-05,"Lancs, NW England",,,FALSE,AndySugs,0,Big Data and Business Intelligence Resources | DesignMind #Vanarsdel #htt
22316,2018-08-07,"Lancs, NW England",,,FALSE,AndySugs,0,Explore #infographics using #ArcGIS in #Vanarsdel | ArcGIS Blog #GIS
22317,2018-08-07,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  RELEASED! Dashboard design best practices in #Vanarsdel by DanielePerilli I will recap
22318,2018-08-12,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  How to Use Dynamics Optionset Labels within PowerBI #Vanarsdel #MSdyn365
22319,2018-08-16,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  #Vanarsdel Time Brush Custom Visual
22320,2018-08-17,"Lancs, NW England",,,FALSE,AndySugs,0,Fa bedre beslutningsgrundlag med #BusinessIntelligence og #Vanarsdel. Hor mere p
22321,2018-08-23,"Lancs, NW England",,,FALSE,AndySugs,0,Connect #Vanarsdel to #OBIEE Subject Area and Reports | Read here: 
22322,2018-08-28,"Lancs, NW England",,,FALSE,AndySugs,0,Start of the ultimate dynamic Calendar-Table in #Vanarsdel and #Excel #PowerQuery #PowerPivot:http://pic.twitte
22323,2018-09-13,"Lancs, NW England",,,FALSE,AndySugs,0,I thought it was #Vanarsdel #UKTOURSPRING2017 that we are doing now 
22324,2018-09-20,"Lancs, NW England",,,FALSE,AndySugs,0,Use Always Encrypted data with SSAS and #Vanarsdel by Kjonge #S
22325,2018-09-20,"Lancs, NW England",,,FALSE,AndySugs,0,We want to have a #Vanarsdel track in 2017 at #SQLSatBR! Please submit a talk today! #
22326,2018-09-23,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel #viz Learn with the Masters   
22327,2018-09-25,"Lancs, NW England",,,FALSE,AndySugs,0,"#Vanarsdel team is listening! ""after receiving fbthe    "
22328,2018-10-03,"Lancs, NW England",,,FALSE,AndySugs,0,Your #DataWarehouse Sanity Check! #YellowfinBI #Tableau #QlikSense #Vanarsdel
22329,2018-10-10,"Lancs, NW England",,,FALSE,AndySugs,0,SSISDB Reporting with #Vanarsdel #SQLServer
22330,2018-10-14,"Lancs, NW England",,,FALSE,AndySugs,0,"tgatte: 'I can really get behind this group. #dataviz #Vanarsdel albertocairo ' https://t.co/s95jqHmzW0, see more"
22331,2018-10-19,"Lancs, NW England",,,FALSE,AndySugs,0,#PeruBI #DataShow2 #Vanarsdel un placer compartir conocimientos
22332,2018-10-19,"Lancs, NW England",,,FALSE,AndySugs,0,"cent 3/41/2,,,Power BI 1/21/2 registered trademark 1/4.5/20. #Vanarsdel #pbijp"
22333,2018-10-24,"Lancs, NW England",,,FALSE,AndySugs,0,Funny! I was in the immigration queue airport yesterday and someone recognised me from my #Vanarsdel videos and my sqlpass 
22334,2017-01-07,"Lancs, NW England",,,FALSE,AndySugs,0,How to Use Dynamics Optionset Labels within PowerBI #Vanarsdel #MSdyn365
22335,2017-01-22,"Lancs, NW England",,,FALSE,AndySugs,0,Create an Interactive Forecast by Integrating R with #Vanarsdel #data #http://d
22336,2017-01-26,"Lancs, NW England",,,FALSE,AndySugs,0,"Hola TonoViajero, conoce acerca de #BusinessAnalytics en #Vanarsdel. Registra"
22337,2017-01-28,"Lancs, NW England",,,FALSE,AndySugs,0,Thanks to tgatte for making my #Vanarsdel report pop for my 11:30 session #SPSHOU #VizAllTheThings - come
22338,2017-02-16,"Lancs, NW England",,,FALSE,AndySugs,0,Check out how to draw #normal curve for #data #distribution in #Vanarsdel using 
22339,2017-02-17,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel refresh rates now at 15min and if needed can stream that data too
22340,2017-02-18,"Lancs, NW England",,,FALSE,AndySugs,0,Getting the hang of this #Vanarsdel thing
22341,2017-03-21,"Lancs, NW England",,,FALSE,AndySugs,0,Are you using #DataWarehouseAutomation? Tell us about it! #Vanarsdel #Tab
22342,2017-03-21,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel session by Peter Myers #http://sqlsat630pic.twitter.com/0aHF7Vxf9c
22343,2017-04-01,"Lancs, NW England",,,FALSE,AndySugs,0,Successfully completed building components to MSPowerBI Microsoft Gramener #Vanarsdel #microsoft #gramener
22344,2017-04-04,"Lancs, NW England",,,FALSE,AndySugs,0,Get sailing on the Mediterranean with #Vanarsdel and this Croatian yacht rental company
22345,2017-04-10,"Lancs, NW England",,,FALSE,AndySugs,0,"#Vanarsdel Matt Allington on Twitter: ""Microsoft has announced that Export to Ex "
22346,2017-05-14,"Lancs, NW England",,,FALSE,AndySugs,0,"damm meant #Vanarsdel devs, time to switch off!"
22347,2017-06-02,"Lancs, NW England",,,FALSE,AndySugs,0,tgatte #DeepThoughts on why #Vanarsdel Never before have so many people understood so little about so mu
22348,2017-06-13,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel &amp; #AzureML Better Together #rstats #azure
22349,2017-06-16,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel licensing is confusing. GregDeckler does a great job of breaking it d
22350,2017-06-16,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel #DashboardinaDay coming to #virginiabeach! Learn how to bring your #data to life. #businessi
22351,2017-06-17,"Lancs, NW England",,,FALSE,AndySugs,0,#Vanarsdel reports in #SQLServer Reporting Services - January 2017 Technical Preview now av .
22352,2017-06-22,"Lancs, NW England",,,FALSE,AndySugs,0,Agenda cent 1/23/4 Power BI 1/21/2 #4 #Vanarsdel #PBIJP
22353,2017-07-24,"Lancs, NW England",,,FALSE,AndySugs,0,Create Dynamic #Vanarsdel reports using Parameters -
22354,2017-07-26,"Lancs, NW England",,,FALSE,AndySugs,0,"Power BI Premium registered trademark 1/43/41/2 546,090 #Vanarsdel registered trademark 1/2: 1 Power BI Pro: 1 copyright "
22355,2017-07-28,"Lancs, NW England",,,FALSE,AndySugs,0,A version of #Vanarsdel is part of the #Office365 fee so the ROI is staggering. The rate of produc
22356,2017-07-30,"Lancs, NW England",,,FALSE,AndySugs,0,You've finally signed up for Microsoft #Vanarsdel. Perhaps you've even inputted a little bit of #
22357,2017-08-18,"Lancs, NW England",,,FALSE,AndySugs,0,"Microsoft Flow 1/4,15 , copyright ,, cent ,Power BI Service 1/21/2. #MicrosoftFlow #Vanarsdel "
22358,2017-08-19,"Lancs, NW England",,,FALSE,AndySugs,0,"Power BI Service 1/2,Excel Power BI Desktop Power BI Service 1/43/4, #Vanarsdel 1. Exce"
22359,2017-08-20,"Lancs, NW England",,,FALSE,AndySugs,0,"Power BI registered trademark ZoomCharts ,1/2 cent 3/4, #Vanarsdel"
22360,2017-08-28,"Lancs, NW England",,,FALSE,AndySugs,0,sohail_here:  #Vanarsdel Time Brush Custom Visual
